"document_id","doc_type","bbl","full_address","unit","borough","property_type","recorded / filed","doc_amount"
"2018030400014016","MORTGAGE",2028610123,"1800 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",17700352
"2018030400014016","MORTGAGE",2028610135,"1822 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",17700352
"2018030400014016","MORTGAGE",2028670134,"1821 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",17700352
"2018030400014016","MORTGAGE",2028670139,"1815 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",17700352
"2018030400014016","MORTGAGE",2028670147,"1789 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",17700352
"2018030400014016","MORTGAGE",2030260007,"2474 MARION AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",17700352
"2018030700955003","AGREEMENT",2023090001,"112 LINCOLN AVENUE","","BRONX","APARTMENT BUILDING","2018-03-07 00:00:00",15600000
"2018030700955004","ASSIGNMENT OF LEASES AND RENTS",2023090001,"112 LINCOLN AVENUE","","BRONX","APARTMENT BUILDING","2018-03-07 00:00:00",15600000
"2018030800187005","AGREEMENT",2048760006,"1050 EAST 230 STREET","","BRONX","COMMERCIAL REAL ESTATE","2018-03-08 00:00:00",15000000
"2018030800187006","ASSIGNMENT OF LEASES AND RENTS",2048760006,"1050 EAST 230 STREET","","BRONX","COMMERCIAL REAL ESTATE","2018-03-08 00:00:00",15000000
"2018032400050003","AGREEMENT",2033290001,"3591 BAINBRIDGE AVENUE","","BRONX","APARTMENT BUILDING","2018-03-26 00:00:00",13925000
"2018032400050003","AGREEMENT",2033290025,"3595 BAINBRIDGE AVENUE","","BRONX","APARTMENT BUILDING","2018-03-26 00:00:00",13925000
"2018030400014024","AGREEMENT",2028070016,"1995 CRESTON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018030400014024","AGREEMENT",2028070022,"1985 CRESTON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018030400014024","AGREEMENT",2028070052,"2038 MORRIS AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018030400014024","AGREEMENT",2028070056,"2042 MORRIS AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018030400014024","AGREEMENT",2028090031,"264 ECHO PLACE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018030400014024","AGREEMENT",2028490024,"1735 TOWNSEND AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018030400014024","AGREEMENT",2028490064,"1734 TOWNSEND AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018030400014024","AGREEMENT",2028610123,"1800 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018030400014024","AGREEMENT",2028610135,"1822 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018030400014024","AGREEMENT",2028670134,"1821 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018030400014024","AGREEMENT",2028670139,"1815 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018030400014024","AGREEMENT",2028670147,"1789 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018030400014024","AGREEMENT",2030260007,"2474 MARION AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",13689223.46
"2018022600766008","MORTGAGE",2046710004,"839-843 TILDEN STREET","","BRONX","RESIDENTIAL VACANT LAND","2018-03-06 00:00:00",13405000
"2018030800015002","MORTGAGE AND CONSOLIDATION",2058811086,"6655 BROADWAY","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",12800000
"2018030800015003","ASSIGNMENT OF LEASES AND RENTS",2058811086,"6655 BROADWAY","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",12800000
"2018030800012002","MORTGAGE AND CONSOLIDATION",2058141155,"210 WEST 251 STREET","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",12300000
"2018030800012003","ASSIGNMENT OF LEASES AND RENTS",2058141155,"210 WEST 251 STREET","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",12300000
"2018022800178001","MORTGAGE",2025190001,"1314 NELSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-02 00:00:00",11000000
"2018022800178002","ASSIGNMENT OF LEASES AND RENTS",2025190001,"1314 NELSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-02 00:00:00",11000000
"2018010801258001","AGREEMENT",2028460041,"1565 TOWNSEND AVENUE","","BRONX","APARTMENT BUILDING","2018-03-05 00:00:00",10658806.84
"2018010801258001","AGREEMENT",2028460074,"1505 TOWNSEND AVENUE","","BRONX","APARTMENT BUILDING","2018-03-05 00:00:00",10658806.84
"2018010801258001","AGREEMENT",2028470022,"1605 TOWNSEND AVENUE","","BRONX","APARTMENT BUILDING","2018-03-05 00:00:00",10658806.84
"2018010801276001","AGREEMENT",2038030005,"2002 ELLIS AVENUE","","BRONX","APARTMENT BUILDING","2018-03-05 00:00:00",10365518.12
"2018010801276001","AGREEMENT",2038030019,"2028 CROSS BRONX EXPWY","","BRONX","APARTMENT BUILDING","2018-03-05 00:00:00",10365518.12
"2018030100832003","AGREEMENT",2052570001,"3800 BOSTON ROAD","","BRONX","COMMERCIAL REAL ESTATE","2018-03-27 00:00:00",10000000
"2018030100832004","ASSIGNMENT OF LEASES AND RENTS",2052570001,"3800 BOSTON ROAD","","BRONX","COMMERCIAL REAL ESTATE","2018-03-27 00:00:00",10000000
"2018030501409001","MORTGAGE",2028420001,"1370 JEROME AVENUE","","BRONX","COMMERCIAL REAL ESTATE","2018-03-07 00:00:00",10000000
"2018030501409002","ASSIGNMENT OF LEASES AND RENTS",2028420001,"1370 JEROME AVENUE","","BRONX","COMMERCIAL REAL ESTATE","2018-03-07 00:00:00",10000000
"2018030200359004","MORTGAGE",2027621001,"1314 SENECA AVENUE","COMM1","BRONX","COMMERCIAL CONDO UNIT(S)","2018-03-06 00:00:00",9435000
"2018030200359004","MORTGAGE",2027621002,"1314 SENECA AVENUE","COMM2","BRONX","COMMERCIAL CONDO UNIT(S)","2018-03-06 00:00:00",9435000
"2018030200359004","MORTGAGE",2027621003,"1314 SENECA AVENUE","R3","BRONX","COMMERCIAL CONDO UNIT(S)","2018-03-06 00:00:00",9435000
"2018030200359005","ASSIGNMENT OF LEASES AND RENTS",2027621001,"1314 SENECA AVENUE","COMM1","BRONX","COMMERCIAL CONDO UNIT(S)","2018-03-06 00:00:00",9435000
"2018030200359005","ASSIGNMENT OF LEASES AND RENTS",2027621002,"1314 SENECA AVENUE","COMM2","BRONX","COMMERCIAL CONDO UNIT(S)","2018-03-06 00:00:00",9435000
"2018030200359005","ASSIGNMENT OF LEASES AND RENTS",2027621003,"1314 SENECA AVENUE","R3","BRONX","COMMERCIAL CONDO UNIT(S)","2018-03-06 00:00:00",9435000
"2018030800187004","MORTGAGE",2048760006,"1050 EAST 230 STREET","","BRONX","COMMERCIAL REAL ESTATE","2018-03-08 00:00:00",8705421.32
"2018022800350001","MORTGAGE",2031080044,"825 EAST 179 STREET","","BRONX","APARTMENT BUILDING","2018-03-02 00:00:00",8500000
"2018022800350002","ASSIGNMENT OF LEASES AND RENTS",2031080044,"825 EAST 179 STREET","","BRONX","APARTMENT BUILDING","2018-03-02 00:00:00",8500000
"2018031600722001","MORTGAGE",2024650025,"1240 WALTON AVENUE","","BRONX","COMMERCIAL REAL ESTATE","2018-03-16 00:00:00",8400000
"2018031600722002","ASSIGNMENT OF LEASES AND RENTS",2024650025,"1240 WALTON AVENUE","","BRONX","COMMERCIAL REAL ESTATE","2018-03-16 00:00:00",8400000
"2018022600068004","AGREEMENT",2023090031,"NAN BRUCKNER BOULEVARD","","BRONX","COMMERCIAL REAL ESTATE","2018-03-07 00:00:00",8325000
"2018022600068004","AGREEMENT",2023090033,"27 BRUCKNER BOULEVARD","","BRONX","COMMERCIAL REAL ESTATE","2018-03-07 00:00:00",8325000
"2018022600068005","ASSIGNMENT OF LEASES AND RENTS",2023090031,"NAN BRUCKNER BOULEVARD","","BRONX","COMMERCIAL REAL ESTATE","2018-03-07 00:00:00",8325000
"2018022600068005","ASSIGNMENT OF LEASES AND RENTS",2023090033,"27 BRUCKNER BOULEVARD","","BRONX","COMMERCIAL REAL ESTATE","2018-03-07 00:00:00",8325000
"2018030100174007","AGREEMENT",2031620001,"2150 CRESTON AVENUE","54","BRONX","APARTMENT BUILDING","2018-03-05 00:00:00",8160000
"2018030100174008","ASSIGNMENT OF LEASES AND RENTS",2031620001,"2150 CRESTON AVENUE","54","BRONX","APARTMENT BUILDING","2018-03-05 00:00:00",8160000
"2018030100500006","ASSIGNMENT OF LEASES AND RENTS",2028140055,"1978 ANTHONY AVENUE","","BRONX","NON-RESIDENTIAL VACANT LAND","2018-03-13 00:00:00",7973950
"2018030100500006","ASSIGNMENT OF LEASES AND RENTS",2028140056,"1984 ANTHONY AVENUE","","BRONX","RESIDENTIAL VACANT LAND","2018-03-13 00:00:00",7973950
"2018030100500006","ASSIGNMENT OF LEASES AND RENTS",2028140057,"1986 ANTHONY AVENUE","","BRONX","RESIDENTIAL VACANT LAND","2018-03-13 00:00:00",7973950
"2018030100500006","ASSIGNMENT OF LEASES AND RENTS",2028140058,"1988 ANTHONY AVENUE","","BRONX","DWELLING ONLY - 2 FAMILY","2018-03-13 00:00:00",7973950
"2018030200164003","AGREEMENT",2026200011,"3212 3 AVENUE","","BRONX","COMMERCIAL REAL ESTATE","2018-03-12 00:00:00",7878125
"2018030200164003","AGREEMENT",2028330038,"159 EAST 170 STREET","","BRONX","COMMERCIAL REAL ESTATE","2018-03-12 00:00:00",7878125
"2018030200164003","AGREEMENT",2029750024,"1245 SOUTHERN BOULEVARD","","BRONX","COMMERCIAL REAL ESTATE","2018-03-12 00:00:00",7878125
"2018030200164003","AGREEMENT",2030520011,"4551 3 AVENUE","","BRONX","COMMERCIAL REAL ESTATE","2018-03-12 00:00:00",7878125
"2018030200164003","AGREEMENT",2031990093,"2441 JEROME AVENUE","","BRONX","COMMERCIAL REAL ESTATE","2018-03-12 00:00:00",7878125
"2018030200164003","AGREEMENT",2037940120,"1908 EAST 177 STREET","","BRONX","COMMERCIAL REAL ESTATE","2018-03-12 00:00:00",7878125
"2018030900355003","AGREEMENT",2028800060,"NAN UNDERCLIFF AVENUE","","BRONX","OTHER","2018-03-12 00:00:00",7650000
"2018030900355003","AGREEMENT",2028800061,"1501 UNDERCLIFF AVENUE","","BRONX","APARTMENT BUILDING","2018-03-12 00:00:00",7650000
"2018032000354001","MORTGAGE",2028080037,"152 EAST 179 STREET","","BRONX","COMMERCIAL REAL ESTATE","2018-03-30 00:00:00",7500000
"2018032000354001","MORTGAGE",2028080044,"1963 GRAND CONCOURSE","","BRONX","COMMERCIAL REAL ESTATE","2018-03-30 00:00:00",7500000
"2018030400014015","MORTGAGE",2028070016,"1995 CRESTON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030400014015","MORTGAGE",2028070022,"1985 CRESTON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030400014015","MORTGAGE",2028070052,"2038 MORRIS AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030400014015","MORTGAGE",2028070056,"2042 MORRIS AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030400014015","MORTGAGE",2028090031,"264 ECHO PLACE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030400014015","MORTGAGE",2028490024,"1735 TOWNSEND AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030400014015","MORTGAGE",2028490064,"1734 TOWNSEND AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030400014015","MORTGAGE",2028610123,"1800 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030400014015","MORTGAGE",2028610135,"1822 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030400014015","MORTGAGE",2028670134,"1821 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030400014015","MORTGAGE",2028670139,"1815 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030400014015","MORTGAGE",2028670147,"1789 DAVIDSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030400014015","MORTGAGE",2030260007,"2474 MARION AVENUE","","BRONX","APARTMENT BUILDING","2018-03-08 00:00:00",7480771
"2018030600289006","AGREEMENT",2028730021,"1422 NELSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-09 00:00:00",7360000
"2018030600289007","ASSIGNMENT OF LEASES AND RENTS",2028730021,"1422 NELSON AVENUE","","BRONX","APARTMENT BUILDING","2018-03-09 00:00:00",7360000
"2018030100758005","AGREEMENT",2024650034,"114 EAST 168 STREET","","BRONX","APARTMENT BUILDING","2018-03-02 00:00:00",7250000
"2018030100758006","ASSIGNMENT OF LEASES AND RENTS",2024650034,"114 EAST 168 STREET","","BRONX","APARTMENT BUILDING","2018-03-02 00:00:00",7250000
"2018030100055004","MORTGAGE",3001401101,"350 JAY STREET","OFF1","BROOKLYN","COMMERCIAL REAL ESTATE","2018-03-05 00:00:00",198337912.11
"2018030100055005","ASSIGNMENT OF LEASES AND RENTS",3001401101,"350 JAY STREET","OFF1","BROOKLYN","COMMERCIAL REAL ESTATE","2018-03-05 00:00:00",198337912.11
"2018030500713017","AGREEMENT",3031520001,"54 NOLL STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-14 00:00:00",168882404
"2018030500713018","ASSIGNMENT OF LEASES AND RENTS",3031520001,"54 NOLL STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-14 00:00:00",168882404
"2018030500713005","AGREEMENT",3031520001,"54 NOLL STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-14 00:00:00",141625335.63
"2018030500713005","AGREEMENT",3031520048,"123 MELROSE STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-14 00:00:00",141625335.63
"2018030500713001","AGREEMENT",3031520001,"54 NOLL STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-14 00:00:00",95000000
"2018030500713001","AGREEMENT",3031520048,"123 MELROSE STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-14 00:00:00",95000000
"2018030900623009","ASSIGNMENT OF LEASES AND RENTS",3008030192,"14 53RD STREET","","BROOKLYN","COMMERCIAL REAL ESTATE","2018-03-15 00:00:00",90000000
"2018030500713003","MORTGAGE",3031520001,"54 NOLL STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-14 00:00:00",82709429.19
"2018031600460003","AGREEMENT",3010660035,"1 PROSPECT PARK WEST","","BROOKLYN","COMMERCIAL REAL ESTATE","2018-03-19 00:00:00",64000000
"2018030900623006","AGREEMENT",3008030192,"14 53RD STREET","","BROOKLYN","COMMERCIAL REAL ESTATE","2018-03-15 00:00:00",59430693.17
"2018022800273005","MORTGAGE",3031690017,"1300 FLUSHING AVENUE","","BROOKLYN","COMMERCIAL REAL ESTATE","2018-03-06 00:00:00",51175000
"2018022800273006","ASSIGNMENT OF LEASES AND RENTS",3031690017,"1300 FLUSHING AVENUE","","BROOKLYN","COMMERCIAL REAL ESTATE","2018-03-06 00:00:00",51175000
"2018030500713016","MORTGAGE",3031520001,"54 NOLL STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-14 00:00:00",50444444
"2018022800064001","MORTGAGE",3011280009,"670 PACIFIC STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-01 00:00:00",49500000
"2018022800064002","ASSIGNMENT OF LEASES AND RENTS",3011280009,"670 PACIFIC STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-01 00:00:00",49500000
"2018030601439006","AGREEMENT",3011900001,"921 WASHINGTON AVE","","BROOKLYN","APARTMENT BUILDING","2018-03-22 00:00:00",44700000
"2018030601439006","AGREEMENT",3011920018,"941 WASHINGTON AVENUE","","BROOKLYN","APARTMENT BUILDING","2018-03-22 00:00:00",44700000
"2018030601439007","ASSIGNMENT OF LEASES AND RENTS",3011900001,"921 WASHINGTON AVE","","BROOKLYN","APARTMENT BUILDING","2018-03-22 00:00:00",44700000
"2018030601439007","ASSIGNMENT OF LEASES AND RENTS",3011920018,"941 WASHINGTON AVENUE","","BROOKLYN","APARTMENT BUILDING","2018-03-22 00:00:00",44700000
"2018022200957006","AGREEMENT",3050520045,"45 WOODRUFF AVENUE","","BROOKLYN","COMMERCIAL REAL ESTATE","2018-03-01 00:00:00",38000000
"2018022200957007","ASSIGNMENT OF LEASES AND RENTS",3050520045,"45 WOODRUFF AVENUE","","BROOKLYN","COMMERCIAL REAL ESTATE","2018-03-01 00:00:00",38000000
"2018031500878003","AGREEMENT",3024430013,"100 SOUTH 4TH STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-16 00:00:00",36920000
"2018031500878004","ASSIGNMENT OF LEASES AND RENTS",3024430013,"100 SOUTH 4TH STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-16 00:00:00",36920000
"2018032700071001","AGREEMENT",3000560003,"99 GOLD STREET","","BROOKLYN","COMMERCIAL REAL ESTATE","2018-03-29 00:00:00",35000000
"2018030500713007","MORTGAGE",3031520001,"54 NOLL STREET","","BROOKLYN","APARTMENT BUILDING","2018-03-14 00:00:00",34412731.45
"2018030601439005","MORTGAGE",3011900001,"921 WASHINGTON AVE","","BROOKLYN","APARTMENT BUILDING","2018-03-22 00:00:00",31490000
"2018030601439005","MORTGAGE",3011920018,"941 WASHINGTON AVENUE","","BROOKLYN","APARTMENT BUILDING","2018-03-22 00:00:00",31490000
"2018032700124002","AGREEMENT",3072690101,"NAN SHELL ROAD","","BROOKLYN","RESIDENTIAL VACANT LAND","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691001,"2955 SHELL ROAD","P1","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691002,"2955 SHELL ROAD","P2","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691003,"2955 SHELL ROAD","P3","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691004,"2955 SHELL ROAD","P4","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691005,"2955 SHELL ROAD","P5","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691006,"2955 SHELL ROAD","P6","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691007,"2955 SHELL ROAD","P7","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691008,"2955 SHELL ROAD","P8","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691009,"2955 SHELL ROAD","P9","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691010,"2955 SHELL ROAD","P10","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691011,"2955 SHELL ROAD","P11","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691012,"2955 SHELL ROAD","P12","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691013,"2955 SHELL ROAD","P13","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691014,"2955 SHELL ROAD","P14","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691015,"2955 SHELL ROAD","P15","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691016,"2955 SHELL ROAD","P16","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691017,"2955 SHELL ROAD","P17","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691018,"2955 SHELL ROAD","P18","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691019,"2955 SHELL ROAD","P19","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691020,"2955 SHELL ROAD","P20","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691021,"2955 SHELL ROAD","P21","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691022,"2955 SHELL ROAD","P22","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691023,"2955 SHELL ROAD","P23","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691024,"2955 SHELL ROAD","P24","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691025,"2955 SHELL ROAD","P25","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691026,"2955 SHELL ROAD","P26","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691027,"2955 SHELL ROAD","P27","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691028,"2955 SHELL ROAD","P28","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691029,"2955 SHELL ROAD","P29","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691030,"2955 SHELL ROAD","P30","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
"2018032700124002","AGREEMENT",3072691031,"2955 SHELL ROAD","P31","BROOKLYN","PARKING SPACE","2018-03-30 00:00:00",30500000
